Order_Number,Sales_Date,Sales_Channel,Currency,Sales_Team_ID,Store_ID,Product_ID,Order_Qty,Unit_Price,Unit_Cost,Sales,Costs,Profits
SO9168,4/22/20,In-Store,USD,2,276,16,4,152.41,108.87,609.65,435.46,174.19
SO9169,5/9/20,In-Store,USD,12,61,22,8,571.22,408.01,4569.76,3264.12,1305.65
SO9170,3/6/20,Wholesale,USD,2,167,20,8,202.40,144.57,1619.21,1156.58,462.63
SO9171,1/20/20,Online,USD,6,68,35,5,242.98,173.56,1214.90,867.78,347.11
SO9172,1/29/20,Distributor,USD,4,233,32,4,532.07,380.05,2128.28,1520.20,608.08
SO9173,2/3/20,Online,USD,21,18,42,3,279.77,199.83,839.30,599.50,239.80
SO9174,3/2/20,Online,USD,9,165,4,6,162.46,116.04,974.76,696.25,278.50
SO9175,1/31/20,Online,USD,15,191,10,8,224.96,160.68,1799.67,1285.48,514.19
SO9176,1/31/20,Distributor,USD,22,340,3,8,623.93,445.66,4991.43,3565.31,1426.12
SO9177,4/22/20,In-Store,USD,20,201,24,1,517.05,369.32,517.05,369.32,147.73
SO9178,3/7/20,Online,USD,21,37,9,8,542.26,387.33,4338.11,3098.65,1239.46
SO9179,3/31/20,Distributor,USD,9,136,19,1,444.82,317.73,444.82,317.73,127.09
SO9180,4/28/20,Online,USD,10,75,18,9,520.74,371.96,4686.64,3347.60,1339.04
SO9181,5/24/20,Online,USD,1,173,12,3,284.65,203.32,853.95,609.96,243.99
SO9182,1/31/20,Online,USD,19,106,9,7,485.65,346.89,3399.52,2428.23,971.29
SO9183,2/24/20,Wholesale,USD,19,61,43,1,496.40,354.57,496.40,354.57,141.83
SO9184,4/3/20,Distributor,USD,23,363,25,1,345.08,246.49,345.08,246.49,98.60
SO9185,2/23/20,In-Store,USD,21,306,42,4,498.61,356.15,1994.43,1424.59,569.84
SO9186,3/21/20,Wholesale,USD,19,110,5,9,407.03,290.74,3663.31,2616.65,1046.66
SO9187,1/6/20,Online,USD,3,40,37,8,169.71,121.22,1357.70,969.78,387.91
SO9188,5/8/20,Wholesale,USD,1,184,14,5,632.98,452.13,3164.91,2260.65,904.26
SO9189,1/13/20,In-Store,USD,17,197,35,2,333.70,238.35,667.39,476.71,190.68
SO9190,2/16/20,Wholesale,USD,12,265,18,8,433.67,309.76,3469.35,2478.11,991.24
SO9191,1/7/20,Distributor,USD,9,179,35,3,617.35,440.96,1852.05,1322.89,529.16
SO9192,1/13/20,In-Store,USD,4,247,13,5,337.69,241.21,1688.47,1206.05,482.42
SO9193,5/15/20,Wholesale,USD,7,126,26,3,205.94,147.10,617.82,441.30,176.52
SO9194,4/2/20,Distributor,USD,2,216,2,2,476.05,340.03,952.09,680.07,272.03
SO9195,1/30/20,Online,USD,8,99,39,6,636.14,454.38,3816.83,2726.31,1090.52
SO9196,4/9/20,Distributor,USD,7,154,8,5,469.81,335.58,2349.07,1677.91,671.16
SO9197,2/19/20,Online,USD,24,26,36,9,371.37,265.27,3342.36,2387.40,954.96
SO9198,1/17/20,In-Store,USD,6,281,2,3,423.62,302.59,1270.87,907.77,363.11
SO9199,3/27/20,In-Store,USD,21,339,9,8,589.02,420.73,4712.14,3365.81,1346.33
SO9200,1/24/20,In-Store,USD,25,57,14,9,347.59,248.28,3128.30,2234.50,893.80
SO9201,1/29/20,Online,USD,16,14,46,8,151.06,107.90,1208.48,863.20,345.28
SO9202,4/14/20,Distributor,USD,3,218,44,9,465.78,332.70,4191.99,2994.28,1197.71
SO9203,3/28/20,In-Store,USD,14,181,10,3,440.18,314.41,1320.54,943.24,377.30
SO9204,1/27/20,Distributor,USD,22,202,17,3,485.51,346.79,1456.52,1040.37,416.15
SO9205,2/9/20,Distributor,USD,26,289,28,3,287.36,205.25,862.07,615.76,246.31
SO9206,2/21/20,Online,USD,2,283,37,4,535.99,382.85,2143.97,1531.41,612.56
SO9207,2/12/20,In-Store,USD,13,341,37,2,420.46,300.33,840.92,600.66,240.26
SO9208,2/21/20,Wholesale,USD,18,208,24,1,598.11,427.22,598.11,427.22,170.89
SO9209,2/2/20,Online,USD,8,6,39,1,415.43,296.73,415.43,296.73,118.69
SO9210,2/19/20,Online,USD,21,188,13,9,382.34,273.10,3441.05,2457.89,983.16
SO9211,5/26/20,In-Store,USD,16,247,43,10,314.99,224.99,3149.85,2249.89,899.96
SO9212,3/28/20,In-Store,USD,19,255,24,2,234.10,167.22,468.21,334.43,133.77
SO9213,5/12/20,In-Store,USD,12,293,42,6,167.02,119.30,1002.11,715.80,286.32
SO9214,3/24/20,Wholesale,USD,22,336,6,7,264.15,188.68,1849.05,1320.75,528.30
SO9215,1/1/20,Online,USD,10,174,26,7,379.06,270.75,2653.39,1895.28,758.11
SO9216,4/1/20,Online,USD,3,182,16,2,537.63,384.02,1075.26,768.05,307.22
SO9217,3/31/20,Distributor,USD,15,7,20,2,399.46,285.33,798.92,570.66,228.26
SO9218,1/29/20,In-Store,USD,2,229,32,10,270.99,193.56,2709.91,1935.65,774.26
SO9219,5/16/20,In-Store,USD,4,176,31,3,375.29,268.06,1125.87,804.19,321.68
SO9220,4/21/20,Distributor,USD,17,129,44,4,623.91,445.65,2495.64,1782.60,713.04
SO9221,1/6/20,Online,USD,18,37,11,10,541.94,387.10,5419.41,3871.01,1548.40
SO9222,4/3/20,In-Store,USD,19,257,41,5,267.86,191.33,1339.29,956.63,382.65
SO9223,4/3/20,Online,USD,8,202,25,4,239.01,170.72,956.05,682.89,273.16
SO9224,5/10/20,Wholesale,USD,24,178,7,5,593.02,423.59,2965.10,2117.93,847.17
SO9225,1/12/20,Distributor,USD,19,341,9,9,576.02,411.44,5184.20,3703.00,1481.20
SO9226,3/17/20,In-Store,USD,12,287,15,8,466.63,333.31,3733.03,2666.45,1066.58
SO9227,1/28/20,Wholesale,USD,26,310,20,4,367.90,262.79,1471.60,1051.14,420.46
SO9228,4/21/20,In-Store,USD,12,82,6,2,160.00,114.29,320.00,228.57,91.43
SO9229,1/4/20,Distributor,USD,15,30,26,9,636.40,454.57,5727.63,4091.16,1636.47
SO9230,2/6/20,Distributor,USD,20,169,32,7,619.77,442.69,4338.40,3098.86,1239.54
SO9231,3/14/20,Distributor,USD,20,240,15,9,533.87,381.33,4804.79,3432.00,1372.80
SO9232,3/12/20,Distributor,USD,8,192,34,5,416.17,297.26,2080.85,1486.32,594.53
SO9233,1/10/20,In-Store,USD,18,97,11,10,235.94,168.53,2359.36,1685.25,674.10
SO9234,3/28/20,In-Store,USD,16,340,19,8,341.29,243.78,2730.33,1950.24,780.10
SO9235,2/28/20,Distributor,USD,22,171,47,1,423.20,302.29,423.20,302.29,120.92
SO9236,2/22/20,Distributor,USD,20,264,15,6,204.71,146.22,1228.27,877.34,350.93
SO9237,5/28/20,Wholesale,USD,20,9,33,7,621.89,444.21,4353.24,3109.45,1243.78
SO9238,3/12/20,In-Store,USD,8,314,24,5,554.94,396.38,2774.69,1981.92,792.77
SO9239,1/2/20,Distributor,USD,6,112,22,9,301.98,215.70,2717.82,1941.30,776.52
SO9240,4/26/20,In-Store,USD,10,204,39,8,637.49,455.35,5099.94,3642.82,1457.13
SO9241,1/13/20,Distributor,USD,16,254,36,3,243.47,173.91,730.42,521.73,208.69
SO9242,2/14/20,Distributor,USD,18,206,37,2,558.66,399.04,1117.31,798.08,319.23
SO9243,2/23/20,In-Store,USD,14,112,19,5,303.67,216.91,1518.34,1084.53,433.81
SO9244,3/26/20,In-Store,USD,9,164,44,9,218.15,155.82,1963.34,1402.39,560.96
SO9245,3/9/20,Wholesale,USD,11,219,43,3,364.59,260.42,1093.78,781.27,312.51
SO9246,1/26/20,In-Store,USD,13,137,8,2,224.29,160.21,448.58,320.42,128.17
SO9247,1/15/20,Wholesale,USD,16,198,4,4,343.05,245.03,1372.19,980.13,392.05
SO9248,3/18/20,Distributor,USD,21,361,32,4,611.41,436.72,2445.65,1746.89,698.76
SO9249,2/19/20,Online,USD,6,188,31,1,280.87,200.62,280.87,200.62,80.25
SO9250,4/4/20,Online,USD,26,104,18,10,318.54,227.53,3185.42,2275.30,910.12
SO9251,4/14/20,Online,USD,20,35,19,4,155.33,110.95,621.34,443.81,177.52
SO9252,1/12/20,Wholesale,USD,19,264,5,9,513.68,366.92,4623.14,3302.24,1320.90
SO9253,5/13/20,Distributor,USD,14,132,14,3,176.90,126.36,530.69,379.07,151.63
SO9254,3/18/20,Distributor,USD,22,306,37,10,444.16,317.26,4441.60,3172.57,1269.03
SO9255,4/11/20,Online,USD,25,149,13,7,462.59,330.42,3238.10,2312.93,925.17
SO9256,3/7/20,Wholesale,USD,1,59,20,4,169.87,121.33,679.46,485.33,194.13
SO9257,1/17/20,Wholesale,USD,10,62,42,10,601.79,429.85,6017.89,4298.50,1719.40
SO9258,1/17/20,Wholesale,USD,9,95,30,3,613.41,438.15,1840.22,1314.44,525.78
SO9259,2/9/20,Distributor,USD,12,303,5,9,257.32,183.80,2315.92,1654.23,661.69
SO9260,4/26/20,Distributor,USD,16,19,7,10,504.45,360.32,5044.46,3603.18,1441.27
SO9261,1/13/20,In-Store,USD,13,99,19,8,566.90,404.93,4535.22,3239.44,1295.78
SO9262,3/22/20,In-Store,USD,19,322,16,4,441.76,315.54,1767.04,1262.17,504.87
SO9263,1/26/20,Wholesale,USD,18,171,32,5,223.44,159.60,1117.22,798.02,319.21
SO9264,4/20/20,Online,USD,3,326,33,1,373.81,267.01,373.81,267.01,106.80
SO9265,2/27/20,Distributor,USD,17,275,8,3,277.88,198.49,833.64,595.46,238.18
SO9266,2/27/20,Wholesale,USD,20,269,6,8,470.85,336.32,3766.83,2690.60,1076.24
SO9267,4/16/20,Wholesale,USD,8,96,13,10,270.34,193.10,2703.39,1930.99,772.40
SO9268,2/6/20,In-Store,USD,11,245,5,7,456.84,326.31,3197.89,2284.20,913.68
SO9269,4/29/20,In-Store,USD,14,59,29,8,484.90,346.36,3879.23,2770.88,1108.35
SO9270,3/29/20,Distributor,USD,20,177,3,8,610.70,436.21,4885.59,3489.71,1395.88
SO9271,1/8/20,In-Store,USD,11,112,44,4,198.30,141.64,793.20,566.57,226.63
SO9272,3/18/20,In-Store,USD,24,340,3,9,256.72,183.37,2310.49,1650.35,660.14
SO9273,2/8/20,Wholesale,USD,17,174,10,3,455.22,325.16,1365.66,975.47,390.19
SO9274,4/3/20,Distributor,USD,18,196,47,9,210.12,150.09,1891.10,1350.78,540.31
SO9275,5/18/20,Distributor,USD,8,156,2,8,489.16,349.40,3913.24,2795.17,1118.07
SO9276,2/12/20,Distributor,USD,19,362,9,4,238.03,170.02,952.14,680.10,272.04
SO9277,1/15/20,Distributor,USD,10,101,33,6,579.90,414.21,3479.41,2485.29,994.12
SO9278,5/6/20,Online,USD,12,163,6,8,256.48,183.20,2051.81,1465.58,586.23
SO9279,2/13/20,Online,USD,3,6,9,8,216.16,154.40,1729.26,1235.19,494.07
SO9280,2/26/20,In-Store,USD,25,178,26,7,582.08,415.77,4074.56,2910.40,1164.16
SO9281,3/10/20,In-Store,USD,18,79,23,10,596.85,426.32,5968.55,4263.25,1705.30
SO9282,1/18/20,In-Store,USD,19,206,22,2,189.59,135.42,379.19,270.85,108.34
SO9283,3/26/20,Wholesale,USD,3,41,11,2,590.13,421.52,1180.26,843.04,337.22
SO9284,3/1/20,Wholesale,USD,22,49,17,6,568.46,406.04,3410.74,2436.24,974.50
SO9285,1/2/20,In-Store,USD,15,267,19,5,444.10,317.21,2220.49,1586.07,634.43
SO9286,4/28/20,In-Store,USD,16,330,44,10,351.98,251.42,3519.81,2514.15,1005.66
SO9287,5/11/20,Distributor,USD,23,262,29,8,614.85,439.18,4918.79,3513.42,1405.37
SO9288,5/9/20,Online,USD,13,268,6,2,586.89,419.21,1173.78,838.41,335.37
SO9289,5/14/20,Distributor,USD,6,357,27,5,236.27,168.77,1181.36,843.83,337.53
SO9290,4/19/20,Distributor,USD,1,108,15,9,556.29,397.35,5006.59,3576.14,1430.45
SO9291,3/30/20,In-Store,USD,21,137,46,3,382.69,273.35,1148.08,820.06,328.02
SO9292,2/15/20,Online,USD,8,161,36,3,266.31,190.22,798.92,570.66,228.26
SO9293,5/18/20,Distributor,USD,2,14,35,1,366.40,261.72,366.40,261.72,104.69
SO9294,4/27/20,In-Store,USD,24,293,36,1,280.99,200.71,280.99,200.71,80.28
SO9295,2/12/20,In-Store,USD,5,8,44,1,487.53,348.24,487.53,348.24,139.30
SO9296,5/23/20,Online,USD,10,103,11,7,236.17,168.69,1653.20,1180.86,472.34
SO9297,1/8/20,In-Store,USD,9,146,31,5,229.92,164.23,1149.61,821.15,328.46
SO9298,2/26/20,Wholesale,USD,23,110,19,10,494.37,353.12,4943.70,3531.21,1412.49
SO9299,4/13/20,In-Store,USD,3,14,8,2,560.86,400.62,1121.73,801.23,320.49
SO9300,2/27/20,In-Store,USD,9,342,10,3,506.05,361.46,1518.15,1084.39,433.76
SO9301,1/15/20,Wholesale,USD,19,224,35,10,580.93,414.95,5809.25,4149.47,1659.79
SO9302,3/10/20,Distributor,USD,8,158,11,10,593.68,424.06,5936.83,4240.59,1696.24
SO9303,1/10/20,Online,USD,19,215,39,6,438.20,313.00,2629.21,1878.01,751.20
SO9304,3/31/20,Wholesale,USD,9,259,11,5,473.46,338.18,2367.28,1690.91,676.37
SO9305,4/4/20,Wholesale,USD,7,101,4,1,502.70,359.07,502.70,359.07,143.63
SO9306,3/29/20,Online,USD,3,259,10,4,479.64,342.60,1918.57,1370.41,548.16
SO9307,5/2/20,Wholesale,USD,1,69,45,10,448.73,320.52,4487.27,3205.19,1282.08
SO9308,2/9/20,Distributor,USD,10,311,37,2,559.91,399.94,1119.83,799.88,319.95
SO9309,2/2/20,Wholesale,USD,19,87,33,10,515.48,368.20,5154.77,3681.98,1472.79
SO9310,2/19/20,In-Store,USD,14,334,35,3,251.11,179.36,753.33,538.09,215.24
SO9311,2/5/20,Distributor,USD,14,206,24,6,327.17,233.69,1963.02,1402.16,560.86
SO9312,2/1/20,Online,USD,17,11,46,10,465.29,332.35,4652.93,3323.52,1329.41
SO9313,5/16/20,Wholesale,USD,23,13,41,8,298.46,213.18,2387.66,1705.47,682.19
SO9314,5/22/20,In-Store,USD,15,269,11,9,526.05,375.75,4734.45,3381.75,1352.70
SO9315,4/14/20,Wholesale,USD,10,251,12,8,254.95,182.11,2039.63,1456.88,582.75
SO9316,2/7/20,Online,USD,13,47,11,8,553.39,395.28,4427.12,3162.23,1264.89
SO9317,5/7/20,Distributor,USD,6,223,43,1,545.07,389.34,545.07,389.34,155.74
SO9318,1/31/20,Distributor,USD,22,248,3,3,382.73,273.38,1148.19,820.13,328.05
SO9319,5/9/20,Online,USD,19,47,11,2,523.58,373.99,1047.17,747.98,299.19
SO9320,1/20/20,In-Store,USD,10,84,13,1,356.75,254.82,356.75,254.82,101.93
SO9321,2/18/20,Online,USD,3,90,6,2,434.50,310.36,869.01,620.72,248.29
SO9322,4/2/20,Wholesale,USD,21,64,29,9,436.18,311.55,3925.58,2803.99,1121.60
SO9323,2/19/20,Online,USD,6,235,12,7,321.29,229.49,2249.03,1606.45,642.58
SO9324,5/9/20,Online,USD,2,334,23,8,212.74,151.96,1701.94,1215.67,486.27
SO9325,5/20/20,Online,USD,20,292,47,3,238.44,170.31,715.31,510.94,204.37
SO9326,4/20/20,Distributor,USD,3,1,36,7,528.88,377.77,3702.16,2644.40,1057.76
SO9327,3/13/20,Online,USD,25,357,35,4,151.92,108.51,607.66,434.04,173.62
SO9328,1/25/20,In-Store,USD,5,270,16,6,519.90,371.36,3119.42,2228.16,891.26
SO9329,5/29/20,Distributor,USD,19,42,30,7,546.09,390.07,3822.66,2730.47,1092.19
SO9330,5/8/20,Wholesale,USD,8,331,24,9,552.75,394.82,4974.71,3553.36,1421.35
SO9331,3/14/20,Distributor,USD,10,348,41,8,371.06,265.04,2968.47,2120.34,848.14
SO9332,2/16/20,Distributor,USD,3,14,10,7,618.50,441.78,4329.48,3092.48,1236.99
SO9333,2/15/20,Distributor,USD,18,283,23,7,612.49,437.49,4287.41,3062.44,1224.97
SO9334,5/12/20,Wholesale,USD,16,178,36,8,394.30,281.64,3154.37,2253.12,901.25
SO9335,4/15/20,Online,USD,22,294,38,10,348.47,248.90,3484.66,2489.04,995.62
SO9336,1/11/20,Distributor,USD,18,341,18,6,301.35,215.25,1808.12,1291.51,516.60
SO9337,1/16/20,Distributor,USD,11,366,14,7,338.94,242.10,2372.58,1694.70,677.88
SO9338,3/11/20,Online,USD,6,133,32,10,506.12,361.52,5061.25,3615.18,1446.07
SO9339,1/28/20,Wholesale,USD,24,276,17,4,260.67,186.19,1042.66,744.76,297.90
SO9340,1/4/20,In-Store,USD,22,207,13,10,447.94,319.96,4479.43,3199.59,1279.84
SO9341,2/2/20,In-Store,USD,22,327,14,10,374.85,267.75,3748.50,2677.50,1071.00
SO9342,3/7/20,In-Store,USD,14,202,38,6,599.60,428.29,3597.61,2569.72,1027.89
SO9343,3/31/20,Wholesale,USD,14,306,34,4,503.87,359.90,2015.46,1439.62,575.85
SO9344,1/10/20,Wholesale,USD,22,239,2,6,276.71,197.65,1660.25,1185.89,474.36
SO9345,3/23/20,In-Store,USD,17,322,32,4,340.71,243.36,1362.83,973.45,389.38
SO9346,2/27/20,Wholesale,USD,22,32,46,3,466.82,333.44,1400.46,1000.33,400.13
SO9347,2/2/20,Wholesale,USD,19,356,31,5,230.09,164.35,1150.45,821.75,328.70
SO9348,1/21/20,Wholesale,USD,6,85,11,3,233.64,166.88,700.92,500.65,200.26
SO9349,4/28/20,In-Store,USD,24,148,12,3,182.36,130.25,547.07,390.76,156.30
SO9350,3/25/20,Distributor,USD,7,349,45,6,426.81,304.86,2560.85,1829.18,731.67
SO9351,2/14/20,Online,USD,6,113,36,8,517.57,369.69,4140.58,2957.55,1183.02
SO9352,2/15/20,In-Store,USD,18,252,43,9,497.10,355.07,4473.88,3195.63,1278.25
SO9353,2/18/20,Online,USD,26,328,22,1,648.51,463.22,648.51,463.22,185.29
SO9354,1/10/20,In-Store,USD,23,66,38,6,393.98,281.41,2363.87,1688.48,675.39
SO9355,4/6/20,Online,USD,23,289,2,3,151.39,108.14,454.18,324.41,129.76
SO9356,5/26/20,Distributor,USD,10,367,41,10,609.91,435.65,6099.07,4356.48,1742.59
SO9357,3/18/20,Wholesale,USD,24,348,25,6,386.53,276.10,2319.20,1656.57,662.63
SO9358,1/29/20,Online,USD,2,100,5,9,574.83,410.59,5173.43,3695.30,1478.12
SO9359,3/4/20,Online,USD,16,358,36,1,547.37,390.98,547.37,390.98,156.39
SO9360,3/3/20,Online,USD,15,103,4,5,238.67,170.48,1193.33,852.38,340.95
SO9361,1/12/20,Distributor,USD,17,298,46,6,177.43,126.73,1064.56,760.40,304.16
SO9362,1/12/20,Distributor,USD,6,303,33,6,285.89,204.20,1715.32,1225.23,490.09
SO9363,2/10/20,Online,USD,8,54,25,1,280.21,200.15,280.21,200.15,80.06
SO9364,3/24/20,Distributor,USD,5,192,29,5,559.34,399.53,2796.68,1997.63,799.05
SO9365,5/4/20,Wholesale,USD,23,20,12,4,282.12,201.51,1128.48,806.06,322.42
SO9366,4/2/20,Online,USD,15,156,23,10,403.94,288.53,4039.44,2885.32,1154.13
SO9367,4/1/20,In-Store,USD,9,223,26,4,257.87,184.20,1031.50,736.78,294.71
SO9368,5/24/20,In-Store,USD,25,230,25,2,257.07,183.62,514.14,367.24,146.90
SO9369,3/31/20,In-Store,USD,26,201,34,10,417.98,298.55,4179.75,2985.54,1194.21
SO9370,3/25/20,Distributor,USD,9,288,32,8,430.47,307.48,3443.80,2459.85,983.94
SO9371,1/31/20,Wholesale,USD,3,98,17,10,504.25,360.18,5042.52,3601.80,1440.72
SO9372,1/18/20,In-Store,USD,17,243,8,3,168.28,120.20,504.84,360.60,144.24
SO9373,3/16/20,Wholesale,USD,4,236,42,8,361.55,258.25,2892.43,2066.02,826.41
SO9374,5/23/20,In-Store,USD,5,53,6,4,190.35,135.97,761.41,543.87,217.55
SO9375,1/4/20,In-Store,USD,19,178,22,9,574.03,410.02,5166.23,3690.16,1476.07
SO9376,5/25/20,Wholesale,USD,17,139,34,2,532.98,380.70,1065.96,761.40,304.56
SO9377,2/17/20,Online,USD,25,239,38,9,175.63,125.45,1580.70,1129.07,451.63
SO9378,4/18/20,In-Store,USD,20,331,44,7,152.81,109.15,1069.67,764.05,305.62
SO9379,2/14/20,Distributor,USD,7,46,28,3,593.82,424.16,1781.46,1272.47,508.99
SO9380,4/2/20,In-Store,USD,15,359,43,4,376.36,268.83,1505.43,1075.31,430.12
SO9381,2/4/20,Online,USD,26,193,38,8,561.47,401.05,4491.79,3208.42,1283.37
SO9382,4/5/20,In-Store,USD,18,184,20,8,374.63,267.59,2997.02,2140.73,856.29
SO9383,5/7/20,Online,USD,25,333,41,10,424.59,303.28,4245.95,3032.82,1213.13
SO9384,3/1/20,Distributor,USD,11,49,4,8,522.59,373.28,4180.75,2986.25,1194.50
SO9385,4/29/20,Distributor,USD,19,302,22,1,330.33,235.95,330.33,235.95,94.38
SO9386,2/24/20,In-Store,USD,15,217,10,2,570.60,407.57,1141.20,815.14,326.06
SO9387,4/10/20,Distributor,USD,24,354,25,3,452.28,323.06,1356.85,969.18,387.67
SO9388,1/25/20,In-Store,USD,22,88,20,4,220.96,157.83,883.82,631.30,252.52
SO9389,1/14/20,Online,USD,26,331,37,6,513.23,366.59,3079.35,2199.54,879.82
SO9390,5/21/20,In-Store,USD,16,143,28,5,309.24,220.88,1546.18,1104.41,441.77
SO9391,4/23/20,Online,USD,21,253,31,9,499.68,356.91,4497.12,3212.23,1284.89
SO9392,4/18/20,Wholesale,USD,14,348,23,7,410.11,292.94,2870.79,2050.56,820.23
SO9393,2/6/20,Distributor,USD,2,143,30,2,579.95,414.25,1159.91,828.51,331.40
SO9394,2/21/20,Distributor,USD,26,128,13,5,335.70,239.79,1678.50,1198.93,479.57
SO9395,1/29/20,Distributor,USD,26,292,13,1,366.59,261.85,366.59,261.85,104.74
SO9396,4/5/20,Online,USD,4,336,45,3,594.72,424.80,1784.17,1274.41,509.76
SO9397,1/8/20,In-Store,USD,19,318,22,4,294.36,210.25,1177.43,841.02,336.41
SO9398,3/9/20,Online,USD,24,12,7,5,513.03,366.45,2565.17,1832.27,732.91
SO9399,3/9/20,Wholesale,USD,26,243,33,3,495.21,353.72,1485.62,1061.16,424.46
SO9400,2/12/20,Distributor,USD,6,305,34,4,356.26,254.47,1425.03,1017.88,407.15
SO9401,1/2/20,Wholesale,USD,23,305,15,7,191.84,137.03,1342.85,959.18,383.67
SO9402,1/20/20,Distributor,USD,19,93,25,3,393.60,281.14,1180.79,843.42,337.37
SO9403,1/4/20,In-Store,USD,20,329,6,1,255.77,182.69,255.77,182.69,73.08
SO9404,1/9/20,Distributor,USD,10,248,1,5,488.08,348.63,2440.40,1743.14,697.26
SO9405,3/12/20,In-Store,USD,2,331,42,10,178.12,127.23,1781.17,1272.27,508.91
SO9406,4/4/20,In-Store,USD,8,176,22,6,416.77,297.70,2500.64,1786.17,714.47
SO9407,1/27/20,In-Store,USD,22,64,19,7,365.43,261.02,2558.02,1827.15,730.86
SO9408,5/21/20,Online,USD,1,89,4,1,247.77,176.98,247.77,176.98,70.79
SO9409,1/16/20,In-Store,USD,19,96,9,9,257.27,183.76,2315.41,1653.86,661.55
SO9410,2/5/20,Online,USD,17,167,21,4,225.92,161.37,903.70,645.50,258.20
SO9411,1/14/20,Online,USD,5,113,9,5,422.42,301.73,2112.12,1508.66,603.46
SO9412,1/29/20,Online,USD,1,330,38,8,245.70,175.50,1965.63,1404.02,561.61
SO9413,3/31/20,Distributor,USD,23,139,1,7,382.96,273.54,2680.72,1914.80,765.92
SO9414,1/29/20,Wholesale,USD,23,41,11,5,617.59,441.14,3087.96,2205.68,882.27
SO9415,1/24/20,In-Store,USD,16,214,10,7,573.43,409.60,4014.03,2867.17,1146.87
SO9416,3/10/20,Online,USD,18,220,38,8,448.89,320.64,3591.14,2565.10,1026.04
SO9417,4/5/20,Distributor,USD,7,345,4,1,434.99,310.71,434.99,310.71,124.28
SO9418,4/27/20,Distributor,USD,5,252,3,1,605.95,432.82,605.95,432.82,173.13
SO9419,3/26/20,In-Store,USD,12,122,41,8,300.24,214.46,2401.94,1715.67,686.27
SO9420,5/29/20,Online,USD,25,59,32,6,314.05,224.32,1884.27,1345.91,538.36
SO9421,1/10/20,Online,USD,9,23,7,5,321.04,229.32,1605.22,1146.59,458.63
SO9422,4/22/20,Distributor,USD,13,50,46,3,624.52,446.08,1873.55,1338.25,535.30
SO9423,1/21/20,Online,USD,5,282,3,3,337.63,241.16,1012.88,723.48,289.39
SO9424,1/17/20,In-Store,USD,4,282,26,1,548.90,392.07,548.90,392.07,156.83
SO9425,2/27/20,Wholesale,USD,23,278,22,4,203.70,145.50,814.82,582.01,232.80
SO9426,5/21/20,Online,USD,22,277,24,9,342.09,244.35,3078.83,2199.17,879.67
SO9427,2/29/20,Distributor,USD,17,18,13,10,207.49,148.20,2074.86,1482.04,592.82
SO9428,1/14/20,Online,USD,14,273,36,7,489.82,349.87,3428.72,2449.09,979.63
SO9429,3/2/20,Online,USD,15,225,24,2,351.73,251.23,703.45,502.47,200.99
SO9430,1/28/20,In-Store,USD,11,32,25,1,611.97,437.12,611.97,437.12,174.85
SO9431,5/15/20,In-Store,USD,9,229,42,4,387.25,276.60,1548.99,1106.42,442.57
SO9432,1/12/20,Wholesale,USD,12,209,46,2,614.58,438.99,1229.16,877.97,351.19
SO9433,2/9/20,In-Store,USD,1,278,44,10,615.55,439.68,6155.53,4396.81,1758.72
SO9434,3/11/20,Distributor,USD,17,18,22,7,536.40,383.14,3754.80,2682.00,1072.80
SO9435,5/1/20,Distributor,USD,1,291,38,8,595.49,425.35,4763.95,3402.82,1361.13
SO9436,2/27/20,Wholesale,USD,13,50,17,2,170.50,121.78,341.00,243.57,97.43
SO9437,3/23/20,Wholesale,USD,26,25,34,9,529.07,377.91,4761.65,3401.18,1360.47
SO9438,2/8/20,Wholesale,USD,17,121,28,7,167.27,119.48,1170.88,836.34,334.54
SO9439,4/17/20,In-Store,USD,12,204,10,6,206.86,147.76,1241.18,886.55,354.62
SO9440,1/2/20,Distributor,USD,2,102,7,2,438.72,313.37,877.45,626.75,250.70
SO9441,5/4/20,Online,USD,21,226,34,5,538.64,384.74,2693.21,1923.72,769.49
SO9442,2/2/20,Distributor,USD,21,12,35,7,326.07,232.91,2282.49,1630.35,652.14
SO9443,4/24/20,Online,USD,16,246,30,2,295.18,210.85,590.37,421.69,168.68
SO9444,3/3/20,In-Store,USD,6,192,20,10,608.83,434.88,6088.33,4348.81,1739.52
SO9445,2/13/20,Online,USD,1,135,13,6,351.35,250.96,2108.08,1505.77,602.31
SO9446,1/5/20,Distributor,USD,16,205,7,7,545.11,389.36,3815.74,2725.53,1090.21
SO9447,5/14/20,Wholesale,USD,23,364,21,4,290.87,207.76,1163.48,831.05,332.42
SO9448,3/18/20,Wholesale,USD,12,43,5,10,291.65,208.32,2916.51,2083.22,833.29
SO9449,4/24/20,Distributor,USD,13,55,10,1,414.52,296.09,414.52,296.09,118.44
SO9450,3/31/20,Wholesale,USD,26,276,31,5,640.93,457.81,3204.67,2289.05,915.62
SO9451,3/16/20,Wholesale,USD,19,17,10,9,274.55,196.11,2470.98,1764.99,706.00
SO9452,5/24/20,Online,USD,6,108,10,10,153.33,109.52,1533.33,1095.23,438.09
SO9453,5/7/20,In-Store,USD,11,308,2,9,514.52,367.51,4630.68,3307.63,1323.05
SO9454,2/29/20,Distributor,USD,14,106,2,1,409.08,292.20,409.08,292.20,116.88
SO9455,2/5/20,In-Store,USD,12,319,31,10,389.99,278.56,3899.89,2785.63,1114.25
